gFx,gFy,gFz
0.13265,0.9838699999999999,-0.0034100000000000007
0.1301875,0.98615,0.0109
0.1356875,0.9774625,0.0282625
0.14923333333333333,0.9665444444444444,0.043666666666666666
0.157675,0.9624125,0.04115
0.1605,0.9601285714285714,0.03482857142857143
0.1589888888888889,0.9576888888888888,0.021055555555555557
0.1603875,0.9531875,0.0073625
0.1650125,0.954875,0.00575
0.17955,0.9556625,0.014575000000000001
0.1836625,0.95635,0.0108625
0.16655,0.9482625,-0.0066375
0.1359375,0.9453875,-0.010375
0.10616249999999999,0.9421875,-0.0247625
0.08712500000000001,0.983925,-0.037262500000000004
0.12493749999999999,1.0543875,-0.048775
0.195,1.0717875000000001,-0.0659125
0.21735,1.0598875,-0.0576375
0.18687499999999999,1.059925,-0.023075000000000002
0.12483333333333332,1.0671777777777778,-0.0012555555555555555
0.057725,1.0497,-0.0352625
5.000000000000013e-05,1.0524625,-0.0684
-0.029985714285714286,1.0510285714285714,-0.08155714285714286
-0.0416,1.0318555555555555,-0.09811111111111111
-0.032175,1.0218375,-0.0874125
-0.0038571428571428576,1.016857142857143,-0.05614285714285715
0.04,1.0007666666666666,-0.050633333333333336
0.0633,0.97655,-0.0579
0.0735375,0.9690375,-0.0695625
0.056625,0.9749125,-0.0775875
0.0216125,0.9628,-0.0890875
-0.010687499999999999,0.949375,-0.1042625
-0.019828571428571428,0.9360857142857143,-0.11708571428571428
-0.016955555555555557,0.9337333333333334,-0.11317777777777777
-0.00555,0.924075,-0.0924875
0.020275,0.9071125,-0.0692125
0.004422222222222222,0.8967555555555555,-0.04842222222222222
0.0033875,0.8892875,-0.0549375
-0.0158875,0.9037,-0.0515375
-0.03728571428571429,0.9185571428571428,-0.05588571428571428
-0.048188888888888885,0.930911111111111,-0.06002222222222223
-0.0550125,0.9475125,-0.0475625
-0.0481875,0.9667125,-0.028375
-0.0231875,1.00715,-0.019975
0.0028625,1.0551125,-0.0074875
0.0230625,1.095825,0.0051375
-0.0107125,1.128225,0.025025000000000002
-0.0543375,1.1427625000000001,0.029975
-0.0701375,1.1516,0.0110375
-0.013000000000000001,1.1435,-0.0605
0.055,1.12535,-0.14605
0.116025,1.12635,-0.164025
0.1729,1.1574,-0.09811111111111111
0.330425,1.1034,-0.1068375
0.378125,1.0527125,-0.2146875
0.3478875,0.994575,-0.3533375
0.271,0.9861125000000001,-0.4655625
0.2587428571428571,1.0094,-0.40919999999999995
0.3407111111111111,0.9854444444444445,-0.2864888888888889
0.4576125,0.9782375,-0.162
0.5785125,1.001025,-0.1156125
0.642925,0.9973875,-0.1573125
0.606225,0.9585,-0.2287375
0.4770375,0.9021625,-0.2696
0.3569,0.8569625,-0.22972499999999998
0.313925,0.831925,-0.180025
0.326275,0.8308125,-0.14453749999999999
0.3596,0.83135,-0.13825
0.38534999999999997,0.83522,-0.15365
0.3982125,0.8460624999999999,-0.162
0.38982222222222224,0.8505222222222222,-0.14314444444444444
0.3780428571428572,0.8463,-0.11574285714285715
0.37645,0.8353125,-0.0978875
0.3867666666666667,0.8455333333333334,-0.0758111111111111
0.4055625,0.8655625,-0.055275
0.4265,0.8863375,-0.0535125
0.439675,0.8913875,-0.0607375
0.4342,0.8783500000000001,-0.056549999999999996
0.39396,0.83572,-0.04326
0.3391875,0.7907875,-0.0182375
0.29415,0.7824,-0.0033875
0.2920375,0.7746999999999999,0.00815
0.3016125,0.753775,0.0072250000000000005
0.33676249999999996,0.7642625000000001,-0.0014
0.358175,0.80385,-0.0048375
0.3574625,0.840375,-0.0047625
0.3457,0.8961250000000001,-0.0104375
0.3299125,0.9861125000000001,-0.0050625
0.3020333333333334,1.0278555555555555,0.006955555555555556
0.2787,0.8941428571428572,-0.051071428571428566
0.37435555555555555,0.9085000000000001,-0.17356666666666667
0.5041375,1.1936375,-0.1817125
0.5370571428571429,1.2419571428571428,-0.22587142857142856
0.5284555555555556,1.0977000000000001,-0.30479999999999996
0.4926375,0.9120625,-0.364025
0.4477875,0.89135,-0.351175
0.4379875,0.9169875,-0.346025
0.4886375,0.9386375,-0.385425
0.5394125,0.93945,-0.41735
0.545225,0.9334125,-0.4005375
0.4831375,0.9109625,-0.363425
0.4080125,0.8722375,-0.3455875
0.35855,0.8616666666666667,-0.3576333333333333
0.32119,0.87379,-0.34897
0.27734444444444445,0.850211111111111,-0.32595555555555555
0.2437,0.8383875,-0.32184999999999997
0.229125,0.8430625,-0.315575
0.227525,0.85415,-0.308125
0.23815,0.8507125,-0.2950375
0.2630875,0.81585,-0.2772625
0.26892499999999997,0.7970125,-0.28365
0.26265,0.8079,-0.28095
0.246375,0.8341625,-0.274575
0.2313125,0.844525,-0.2615625
0.21105000000000002,0.8582,-0.2843625
0.178025,0.8792125,-0.2924375
0.15055,0.8824125,-0.287975
0.1263625,0.877675,-0.27655
0.1349,0.8644000000000001,-0.26575
0.14881250000000001,0.8606,-0.2634625
0.1585888888888889,0.8660777777777777,-0.25195555555555554
0.175175,0.8815875,-0.2603125
0.1638125,0.900675,-0.2750625
0.1562375,0.9141874999999999,-0.271125
0.14608749999999998,0.9072375,-0.248575
0.1331375,0.900825,-0.2311375
0.1119375,0.9243375,-0.2186125
0.091425,0.975175,-0.2278625
