gFx,gFy,gFz
-0.02268181818181818,0.9879181818181819,-0.05310909090909091
-0.0199375,0.9698375,-0.02875
-0.014975,0.994275,-0.0524875
-0.0153875,0.9873625,-0.05035
-0.0201125,0.979925,-0.0438
-0.0138,0.9856625,-0.0589125
-0.009474999999999999,0.9888,-0.06737499999999999
-0.009125,0.981975,-0.0550875
-0.0074375000000000005,0.9793625,-0.0444125
-0.0081875,0.9784125,-0.051175
-0.011042857142857144,0.9850857142857142,-0.05248571428571429
-0.01843,0.9900499999999999,-0.04983
-0.021985714285714286,0.9867285714285714,-0.05884285714285714
-0.0298125,0.9893875,-0.04985
-0.0239,0.994,-0.06093333333333333
-0.016585714285714283,0.9879571428571429,-0.061271428571428574
-0.01101111111111111,0.9728888888888889,-0.04956666666666667
-0.0205125,0.9733125,-0.033375
-0.033375,0.986325,-0.05305
-0.0266,0.9946,-0.076625
-0.009,0.9890875,-0.0673625
-0.014075,0.9675625,-0.0373625
-0.0336375,0.964925,-0.0374875
-0.039650000000000005,0.980975,-0.0465875
-0.03215,0.997025,-0.0282
-0.0327125,0.9966875,-0.037512500000000004
-0.029488888888888884,0.9856555555555556,-0.06917777777777778
-0.026575,0.984375,-0.08215
-0.0299375,0.987275,-0.085675
-0.040057142857142854,0.9929285714285714,-0.08818571428571428
-0.03491428571428572,0.9911714285714286,-0.07952857142857142
-0.00692,0.98238,-0.07089
0.013175,0.9806874999999999,-0.081475
0.0122375,0.9893625,-0.1022375
0.0073,0.995475,-0.1232
0.0084875,1.000175,-0.144725
0.0070875,1.000775,-0.1446125
0.0076375,0.994225,-0.1312875
0.0035,0.9814625,-0.1160875
0.0038125,0.9722625,-0.1128875
0.01044,0.9754200000000001,-0.11217999999999999
0.011172727272727272,0.9838727272727272,-0.12311818181818182
0.013537500000000001,0.9842375,-0.1314875
0.0153,0.9803222222222223,-0.1277222222222222
0.0154375,0.979525,-0.1247625
0.00785,0.9813333333333333,-0.12018333333333332
0.004133333333333333,0.981411111111111,-0.11666666666666667
0.009844444444444444,0.9785888888888888,-0.12246666666666667
0.0086125,0.9812125,-0.1215125
0.00545,0.9827,-0.13119999999999998
0.001157142857142857,0.9814999999999999,-0.12769999999999998
-0.004366666666666667,0.9801666666666667,-0.11236666666666667
-0.010375,0.9781625,-0.1041875
-0.0079875,0.9774875000000001,-0.1113125
-0.0037,0.9806625,-0.12855
0.00039999999999999996,0.9823875,-0.1326875
0.0020375,0.98255,-0.1283125
-0.00045,0.9818875,-0.1361125
-0.0027875,0.988775,-0.1376625
-0.0013875,0.984,-0.1249625
-0.0023625,0.9758125,-0.1162625
-0.005588888888888889,0.9753999999999999,-0.12163333333333333
-0.0030875,0.9819875,-0.1347125
0.002525,0.9845,-0.14145
0.003275,0.98405,-0.1388
0.00515,0.979775,-0.13475
0.0081875,0.9793375,-0.1393375
0.0087375,0.9821875,-0.1443375
0.0064,0.9800625,-0.141725
0.0097625,0.9799249999999999,-0.1407875
0.00895,0.98095,-0.1418875
0.008579999999999999,0.9808199999999999,-0.14072
0.007836363636363636,0.9805636363636363,-0.1384181818181818
0.007712500000000001,0.9809375,-0.136
0.0075625,0.97965,-0.1385875
0.0044125,0.979525,-0.1416625
0.0032125,0.9806375,-0.13805
0.004966666666666667,0.9811222222222222,-0.13483333333333333
0.0091375,0.9769375,-0.13517500000000002
0.0081875,0.97795,-0.1379375
