gFx,gFy,gFz
0.03211,1.0069,0.01167
-0.0037124999999999997,1.0117,-0.033525
0.05915,0.975225,0.0371875
0.108325,0.9543875,0.0180125
0.1468375,0.9334625,0.0350875
0.1318,0.9099625,0.0519375
0.1653,0.8591142857142857,0.06718571428571428
0.3227777777777778,0.8175777777777777,0.08185555555555556
0.2732888888888889,0.9170333333333333,0.11316666666666667
0.0394,1.0989875,0.155775
-0.008525,1.195725,0.1393125
0.0624625,1.132625,0.0912875
0.04921428571428571,1.034957142857143,0.10871428571428572
0.008675,0.99775,0.1426625
0.031525,0.9965125,0.1198375
0.09372222222222222,0.9701333333333333,0.09243333333333333
0.11207500000000001,0.896975,0.1084375
0.1223875,0.862275,0.1195875
0.15045,0.9012625,0.11645
0.1464375,0.9513875,0.108275
0.1328875,0.9761625,0.1175625
0.1445875,0.9691375,0.12038750000000001
0.13178571428571428,0.9442571428571428,0.12412857142857144
0.06892222222222223,0.9219444444444443,0.12661111111111112
0.038012500000000005,0.9447625,0.11445
0.08175,1.0045250000000001,0.106675
0.1265777777777778,1.0259222222222222,0.12378888888888889
0.11557142857142856,0.9958142857142857,0.152
0.07413333333333333,0.9754777777777777,0.18347777777777777
0.062925,1.0078375,0.1804
0.09454285714285715,1.0452857142857144,0.1529
0.10461111111111111,1.0090333333333334,0.13155555555555554
0.08937500000000001,0.953625,0.142175
0.1130125,0.9814875000000001,0.1784
0.159075,1.059525,0.2063125
0.203175,1.0985375,0.21661249999999999
0.14215,1.11635,0.2171875
0.12927142857142856,1.2082285714285714,0.15712857142857142
0.27876666666666666,1.2031444444444446,0.0012333333333333324
0.2615875,1.024875,-0.0108
0.045225,1.0002125,0.0637625
0.0188,1.1073125,-0.016612500000000002
0.1185375,1.04645,-0.1413625
0.09924444444444444,0.8522333333333333,-0.18502222222222223
0.1422,0.75305,-0.201625
0.2270125,0.803975,-0.193575
0.27025,0.9296375,-0.198025
0.2912333333333333,1.0202666666666667,-0.2177
0.25105,1.00876,-0.19085000000000002
0.126025,0.92875,-0.09445
0.027475,0.9035625,-0.08007500000000001
0.0024625,0.9257625,-0.11069999999999999
0.0005,0.9685166666666666,-0.10986666666666667
-0.005390000000000001,0.9678599999999999,-0.07184
-0.0089125,0.9112875,-0.0678375
0.0347375,0.8892625,-0.0915875
0.0607625,0.9248125,-0.10214999999999999
0.0641,0.9505428571428572,-0.08237142857142857
0.04781111111111111,0.9488555555555556,-0.04933333333333333
0.0322375,0.9322625,-0.0381125
0.022022222222222224,0.9144333333333334,-0.04264444444444445
-0.0012125,0.9158,-0.0581
-0.009471428571428572,0.9400714285714286,-0.04304285714285715
-0.0208,0.9415333333333334,-0.024155555555555555
-0.02375,0.9127,-0.0369125
0.007112500000000001,0.9276125,-0.0694875
0.036225,0.9945625,-0.0857875
0.0353,1.0402875,-0.076625
0.0065375,1.07815,-0.034812499999999996
0.0460125,1.1120125,0.0050875
