gFx,gFy,gFz
0.14981,0.99325,0.0036699999999999997
0.16623749999999998,0.932175,0.0269875
0.1463625,0.9550875,0.021675
0.143725,0.984375,0.017212500000000002
0.1530875,0.9856125,0.0132
0.152725,0.9785,0.0182125
0.14856666666666665,0.9740333333333333,0.026633333333333332
0.14845,0.972575,0.0349125
0.146425,0.97275,0.0325375
0.1466,0.9733875,0.0350875
0.1296,0.9718625000000001,0.0428375
0.1315375,0.970025,0.045525
0.15045,0.9731,0.03365
0.141425,0.981825,0.03365
0.1321375,0.983225,0.033425
0.150025,0.9722625,0.040025000000000005
0.1549888888888889,0.9735666666666667,0.03726666666666667
0.14300000000000002,0.9763142857142857,0.030914285714285717
0.14073333333333332,0.9804333333333334,0.02538888888888889
0.1582625,0.9864999999999999,0.025325
0.16269999999999998,0.97705,0.0289125
0.157025,0.974425,0.0283125
0.1530875,0.9811,0.0278375
0.155425,0.9816125,0.024112500000000002
0.14880000000000002,0.9754499999999999,0.0180875
0.14,0.9748875,0.01755
0.14835,0.9808875,0.01725
0.1542625,0.9801124999999999,0.0131875
0.1453625,0.9806874999999999,0.0159375
0.1396875,0.9813625,0.018
0.14277142857142858,0.9766857142857143,0.02694285714285714
0.1428111111111111,0.9707666666666667,0.028977777777777776
0.13605,0.9681124999999999,0.027575
0.13455,0.9747,0.024775
0.142,0.980175,0.0212375
0.14625,0.9817125,0.024875
0.13732222222222223,0.9753666666666666,0.03152222222222222
0.142325,0.9788625,0.0245625
0.13853749999999998,0.9824375,0.0284375
0.140225,0.9780875,0.0303375
0.15004285714285714,0.9804857142857143,0.022042857142857142
0.1431111111111111,0.9878666666666667,0.01681111111111111
0.128275,0.9926125,0.0223375
0.132275,0.9824375000000001,0.028325
0.123875,0.9787375,0.02975
0.1171625,0.9872,0.0239375
0.1418125,0.9906874999999999,0.01275
0.1413125,0.9854375,0.003775
0.145225,0.9894625,-0.0037
0.175875,0.9987125,-0.0010125
0.1861125,0.9913125,0.00011249999999999997
0.19003333333333336,0.9690333333333333,0.004066666666666667
0.17993,0.9610799999999999,0.00859
0.16269999999999998,0.9784,0.005544444444444445
0.1597375,0.9791624999999999,0.017575
0.17808333333333334,0.9767666666666667,0.023283333333333333
0.19590000000000002,0.96384,0.02133
0.17275000000000001,0.9654375,0.02075
0.1528875,0.9949749999999999,0.0090625
0.1740625,1.0123625,-0.016225
0.1903142857142857,0.9981571428571429,-0.023042857142857143
0.15406666666666669,0.9796777777777778,0.0153
0.10395,0.9826,0.0493
0.0872375,0.9843375,0.0752125
0.1142875,0.9718,0.061524999999999996
0.154175,0.9365875,0.0567875
0.175225,0.9082749999999999,0.06305
0.1887375,0.9052875,0.0564625
0.18617777777777778,0.9448,0.048966666666666665
0.149575,0.9966375,0.057075
0.1241625,1.0129000000000001,0.0624375
0.119,1.0041375000000001,0.055362499999999995
0.1385875,0.99515,0.0402375
0.168,0.9889249999999999,0.035562500000000004
0.1585625,0.9906,0.0543875
0.1208125,0.9876875,0.0668
0.101925,0.9729625,0.069675
0.1082125,0.9654,0.07856250000000001
0.120125,0.9622999999999999,0.077275
0.1176375,0.9578375,0.072825
0.10835,0.97205,0.058725
0.113125,0.9940875,0.0377125
0.1382875,1.0097749999999999,0.0333
0.1429,1.0041,0.0366125
0.12495,0.986025,0.0481125
0.110575,0.978675,0.0533125
0.11917777777777777,0.9724222222222222,0.05531111111111111
0.115225,0.9673875,0.0635
0.102875,0.9692875,0.0645
0.097075,0.980475,0.0588625
0.0938875,0.9880875,0.057475
0.08737500000000001,0.9903875,0.0452125
0.0910875,0.983975,0.0437
0.08935,0.976025,0.056225
0.09475,0.9858625,0.0533125
0.10464999999999999,1.0035125,0.0382
0.0920125,1.0011,0.036875000000000005
0.091225,0.9808125000000001,0.0525
0.1163125,0.97175,0.0652875
0.1277375,0.9765375000000001,0.065125
0.1076375,0.9853,0.0544625
0.0907,0.990675,0.043000000000000003
0.09684444444444444,0.9893222222222222,0.04967777777777778
0.1156125,0.9824875,0.06155
0.1210625,0.9745625,0.06885
0.1102,0.9795625,0.0681875
0.11012857142857144,0.9886999999999999,0.05344285714285714
0.10677777777777778,0.9907333333333332,0.0427
0.1060375,0.9871624999999999,0.049312499999999995
0.1133,0.97865,0.0538625
0.11510000000000001,0.97815,0.0553375
0.1116625,0.983225,0.049362500000000004
0.12115000000000001,0.984225,0.044975
0.1256625,0.97605,0.0426625
0.1246,0.9711000000000001,0.040525000000000005
0.1215375,0.9751375,0.0383
0.1152875,0.9915875,0.0339375
0.1097,0.9963375,0.0351625
0.1089875,0.9813625,0.0450875
0.1163111111111111,0.9784777777777778,0.04435555555555556
0.104425,0.978925,0.0474375
0.102675,0.9789625,0.044975
0.11315,0.985425,0.0331875
0.1073875,0.9911,0.0374
0.097325,0.9872875,0.0549625
0.10366249999999999,0.9730624999999999,0.0674
0.1136375,0.973075,0.0529375
0.1151625,0.9806,0.0333875
0.1138875,0.9811875,0.026725
0.1207625,0.981,0.0287875
0.1247625,0.98105,0.035075
0.1238875,0.9786875,0.0387375
0.116525,0.9779,0.038262500000000005
0.1172375,0.9791875,0.0380375
0.1165,0.9873375,0.033737500000000004
0.11257777777777779,0.985588888888889,0.039233333333333335
0.11594285714285714,0.9808285714285715,0.0429
0.11113333333333333,0.9803222222222223,0.04184444444444445
0.10880000000000001,0.983675,0.03925
0.116125,0.982425,0.04175
0.12125,0.981125,0.044012499999999996
0.1200625,0.9828250000000001,0.04235
0.1160875,0.98445,0.0431125
0.11365,0.9824125,0.04445
0.1087625,0.980275,0.047275
0.1081625,0.983525,0.0458
0.1242625,0.988275,0.038275
0.11995,0.981975,0.0507625
0.1098875,0.9717625,0.057249999999999995
0.11635000000000001,0.9750375,0.045925
0.121375,0.990725,0.0304
0.1062111111111111,0.9915444444444445,0.036255555555555555
0.10716250000000001,0.978425,0.05275
0.1202125,0.9721875,0.055125
0.11825,0.9772875,0.047537499999999996
0.1164,0.98915,0.037450000000000004
0.11674,0.99176,0.04016
0.1168,0.9816272727272728,0.04500909090909091
0.1224,0.9753499999999999,0.0479
0.12206249999999999,0.981275,0.042575
0.124025,0.9858,0.043325
0.11835,0.98645,0.0433625
0.1109875,0.981575,0.046787499999999996
0.108875,0.97705,0.0513125
0.11508750000000001,0.9798,0.049874999999999996
0.1193625,0.985125,0.0465125
0.1177125,0.982775,0.0460875
0.116925,0.979525,0.048937499999999995
0.11565,0.9805625,0.049112499999999996
0.11607777777777778,0.9827,0.04574444444444445
0.11388571428571428,0.9852142857142857,0.04631428571428571
0.11306666666666668,0.9829333333333332,0.05285555555555556
0.11415,0.9806375,0.0463625
0.1244625,0.9823875,0.0378375
0.1174375,0.97985,0.0495
0.11378571428571428,0.9734142857142858,0.05694285714285714
0.12283333333333332,0.9812222222222222,0.044722222222222226
0.11675,0.9935375,0.0326875
0.10239999999999999,0.988975,0.0422625
0.113775,0.97485,0.0560125
0.12155,0.97355,0.0589875
0.1137375,0.984025,0.0477375
0.111125,0.9907,0.0389375
0.1146625,0.9852375,0.0413375
0.1196125,0.9805125,0.045175
0.1248,0.981225,0.04835
0.12507777777777776,0.9843000000000001,0.04867777777777778
0.12227142857142857,0.9811142857142857,0.04834285714285714
0.11732222222222223,0.9804111111111111,0.04805555555555555
0.117075,0.981125,0.05205
0.1222142857142857,0.9788714285714286,0.05634285714285714
0.12496666666666667,0.9766333333333334,0.0545
0.120075,0.978125,0.04875
0.11765,0.9848625,0.0459875
0.1201125,0.9842875,0.0462375
0.11852857142857143,0.9812428571428571,0.04562857142857143
0.1181,0.9799111111111112,0.045366666666666666
0.1206125,0.9798,0.0458125
0.1167375,0.979225,0.0426375
0.1048625,0.9814125,0.0441875
0.112975,0.9899125,0.0339125
0.1129,0.9873875,0.04575
0.1081375,0.9765,0.055099999999999996
0.11820000000000001,0.9768777777777777,0.04462222222222222
0.1151625,0.9883125,0.033350000000000005
0.10291249999999999,0.9899375,0.039325
0.1058125,0.97875,0.054787499999999996
0.11435000000000001,0.9735625,0.0558875
0.1154625,0.9844875,0.0418625
0.11695,0.993225,0.03605
0.1129,0.988175,0.038325
0.119425,0.9795875,0.039387500000000006
0.125675,0.97895,0.0389125
0.1243875,0.9834125,0.0380875
0.117975,0.984,0.039825
0.109875,0.985225,0.0422375
0.109675,0.9809375,0.0465
0.114275,0.9767,0.049225
0.1147125,0.97775,0.043875
0.1128625,0.9812624999999999,0.038400000000000004
0.11494444444444445,0.9842777777777777,0.03666666666666667
0.11807142857142858,0.9817857142857144,0.03704285714285715
0.12352222222222221,0.9813333333333334,0.03528888888888889
0.120825,0.9851125000000001,0.0336
0.11901250000000001,0.9833125,0.032100000000000004
0.11655,0.9820249999999999,0.031375
0.1110125,0.9824875,0.0405375
0.113675,0.9847,0.0335875
0.1195375,0.9842625,0.0317375
0.11135,0.9786875,0.0399375
0.1149375,0.9736875,0.037575
0.121125,0.9875875,0.022975
0.1136375,0.9934125,0.021075
0.1136875,0.981125,0.03715
0.11460000000000001,0.9723125,0.043225
0.1122625,0.9803875,0.032475000000000004
0.11358888888888889,0.9855777777777779,0.02181111111111111
0.12038571428571429,0.9881857142857143,0.024900000000000002
0.1233888888888889,0.9848666666666666,0.028366666666666665
0.1246,0.9772125,0.0325125
0.116775,0.9820125,0.0281125
0.11251428571428572,0.9856,0.03168571428571428
0.11067777777777778,0.9840333333333332,0.03217777777777778
0.104075,0.984575,0.0316125
0.1097,0.9797375,0.0358
0.11760000000000001,0.980525,0.036000000000000004
0.115175,0.982025,0.0356625
0.11196249999999999,0.981875,0.0330875
0.1172125,0.9822375,0.032850000000000004
0.123675,0.9814875,0.0260875
0.12381249999999999,0.9836374999999999,0.0268125
0.11887142857142859,0.9834285714285714,0.03434285714285714
0.11717999999999999,0.9793,0.03898
0.115425,0.9810875,0.0327625
0.1136125,0.98225,0.0360125
0.1131875,0.981425,0.030025
0.1194625,0.984475,0.0271875
0.1101125,0.9820875,0.0393625
0.1126375,0.976125,0.0404
0.123925,0.98835,0.0247
0.119925,0.99055,0.023862500000000002
0.11182500000000001,0.98255,0.035949999999999996
0.1187375,0.97565,0.0479125
0.120625,0.9762875,0.0428625
0.117575,0.9864875,0.0335375
0.115275,0.9894499999999999,0.036475
0.11471250000000001,0.98255,0.0461375
0.1173125,0.9785874999999999,0.0471
0.12145,0.9790375,0.048424999999999996
0.120925,0.9838,0.0457875
0.1205,0.981775,0.0478125
0.11272222222222222,0.9820222222222222,0.04547777777777778
0.1130375,0.976975,0.0493625
0.123075,0.9735625,0.050562499999999996
0.1312142857142857,0.9811571428571428,0.046857142857142854
0.1282222222222222,0.9846444444444445,0.0408
0.119,0.9823333333333334,0.03355
0.11979,0.9830500000000001,0.030430000000000002
0.12394285714285713,0.9901142857142856,0.0287
0.12308333333333334,0.99175,0.02808333333333333
0.12034545454545455,0.9837454545454545,0.03146363636363637
0.12063750000000001,0.977,0.039225
0.1207625,0.9808625,0.03805
0.1180625,0.9826375,0.038637500000000005
0.1217125,0.9806374999999999,0.0399875
0.13318750000000001,0.9824875,0.030600000000000002
0.133025,0.9823125,0.033862500000000004
0.1284375,0.9752,0.044375
0.13423333333333332,0.9798333333333333,0.032511111111111116
0.1286142857142857,0.9897142857142857,0.019485714285714283
0.11841111111111112,0.9858777777777777,0.02868888888888889
0.12825714285714285,0.9752142857142857,0.04952857142857143
0.13206666666666667,0.9723,0.05692222222222222
0.1285625,0.9769375,0.04355
0.1220875,0.98175,0.0359625
0.1238875,0.983375,0.0366375
0.1312375,0.98515,0.036225
0.133525,0.9828375,0.04415
0.1282875,0.9775,0.0455125
0.1286875,0.9779,0.0441125
0.128175,0.9843,0.0388
0.127725,0.984325,0.041162500000000005
0.1287625,0.97675,0.0458375
0.1288875,0.976925,0.0498
0.1232,0.98155,0.044425
0.1221375,0.9824375,0.0423
0.12892499999999998,0.9826625,0.04425
0.132275,0.9794,0.0442625
0.13448888888888888,0.9790555555555556,0.04485555555555556
0.13068749999999998,0.981175,0.0426625
0.12915714285714286,0.9785,0.04631428571428571
0.1241125,0.9756750000000001,0.0475
0.12932222222222223,0.9816555555555555,0.04103333333333334
0.132775,0.985275,0.0446125
0.1236125,0.9772625,0.049725
0.133025,0.9769,0.038887500000000005
0.13037142857142855,0.9817428571428571,0.0424
0.12605555555555556,0.975488888888889,0.052955555555555554
0.12838750000000002,0.9777625,0.042025
0.125675,0.9900375,0.0264
0.11522500000000001,0.9937374999999999,0.033862500000000004
0.11642857142857142,0.9815428571428572,0.04668571428571428
0.12895555555555557,0.9698333333333333,0.04211111111111111
0.1443875,0.97785,0.026674999999999997
0.1513,0.9893000000000001,0.01707777777777778
0.13024285714285713,0.9739000000000001,0.02247142857142857
0.1143375,0.9523,0.026375
0.12612222222222222,0.9608666666666666,0.023344444444444445
0.1494125,0.9838875,0.015725
0.1664,0.984675,0.0124125
0.16335,0.9823999999999999,0.0127625
0.14904285714285712,0.9746571428571429,0.020900000000000002
0.1313111111111111,0.9624444444444445,0.022033333333333335
0.126725,0.95565,0.01805
0.121575,0.955175,0.0100625
0.13834285714285716,0.9631857142857143,-0.004885714285714286
0.1549625,0.9711625,-0.00895
0.16956,0.96723,-0.00627
0.1631125,0.9476625,-0.021
0.14712857142857144,0.9300571428571428,-0.03188571428571429
0.150475,0.9303625,-0.0438
0.16631428571428572,0.9327857142857143,-0.03948571428571429
0.15270999999999998,0.90036,-0.046439999999999995
0.15342857142857144,0.8426857142857143,-0.06832857142857143
0.18264444444444444,0.8098444444444444,-0.0869888888888889
0.2126375,0.8200375,-0.0869625
0.23958333333333334,0.8192499999999999,-0.07128333333333332
0.21063,0.77758,-0.03646
0.1784625,0.7564,-0.032162500000000004
0.161075,0.7639375,-0.030762499999999998
0.18132500000000001,0.81935,-0.0673125
0.20345714285714284,0.8644142857142858,-0.10719999999999999
