gFx,gFy,gFz
0.17115555555555556,0.9848333333333333,-0.024622222222222222
0.16142499999999999,0.979725,-0.0035125
0.16454444444444447,0.9693222222222223,0.01767777777777778
0.1671,0.9710875,0.0232
0.174325,0.9808875,0.0138625
0.1757125,0.98075,0.008812500000000001
0.1737,0.9779625,0.0109625
0.170725,0.9673125,0.0105375
0.1624875,0.954225,0.00695
0.1587375,0.9709625,0.0089375
0.157375,1.011125,0.01285
0.162175,1.010225,-0.00485
0.1699166666666667,0.9691166666666667,-0.018475000000000002
0.16234444444444446,0.9177666666666666,0.004422222222222222
0.1624,0.9029,0.0144625
0.1740142857142857,0.9262571428571429,0.007885714285714286
0.18281111111111112,0.9625999999999999,-0.015633333333333332
0.19551428571428572,0.9900714285714286,-0.04102857142857143
0.20405,0.9868375,-0.039025000000000004
0.1604,0.9749777777777778,-0.033800000000000004
0.15416666666666667,1.00115,-0.02351666666666667
0.12377,1.0302799999999999,0.0059499999999999996
0.092,1.0117375,0.0519625
0.069225,1.011975,0.0673
0.05015,1.0110125,0.06786249999999999
0.0131,0.98295,0.0562
-0.006514285714285715,0.9512999999999999,0.04845714285714286
-0.010155555555555555,0.9441111111111111,0.03378888888888889
-0.013988888888888891,0.9533333333333334,-0.005088888888888889
-0.018025,0.9484,-0.06383749999999999
-0.016025,0.9508375,-0.0915
-0.0034200000000000003,0.94184,-0.0839
0.0072545454545454545,0.9112363636363636,-0.07878181818181819
0.0164,0.9109875000000001,-0.0646125
0.036075,0.921475,-0.0632125
0.04881428571428571,0.9417142857142856,-0.054085714285714286
0.07741111111111111,0.9281,-0.039711111111111114
0.08035,0.8950125,-0.02295
0.0622375,0.8653125,0.0269625
0.0347375,0.8649,0.0472125
0.024057142857142857,0.8602,0.034828571428571424
0.04106666666666667,0.8298111111111112,-0.03387777777777778
0.06255,0.8333125,-0.0915375
0.07495,0.8377125,-0.0538
0.05,0.7704,0.008955555555555557
0.024242857142857142,0.6582714285714285,0.0316
0.015166666666666669,0.6258333333333334,0.029122222222222223
0.0583375,0.6820875,0.026675
0.172325,0.793075,0.0036375
0.2440125,1.0879375,0.031237499999999998
0.4792125,1.383775,0.014525
