Person,gFx,gFy,gFz,Label
3,0.0416,0.9735375,-0.158525,4
3,0.0447625,0.97445,-0.157,4
3,0.0459,0.9761625,-0.1498,4
3,0.04355,0.9762625,-0.1563125,4
3,0.0388875,0.9781875,-0.1748,4
3,0.0422875,0.9856625,-0.1688625,4
3,0.0421625,0.9771375,-0.148725,4
3,0.0425666666666666,0.9663555555555556,-0.1428,4
3,0.0428875,0.9697,-0.1515875,4
3,0.0416875,0.9779375,-0.1633375,4
3,0.0432,0.9799125,-0.1665125,4
3,0.044975,0.9774625,-0.161875,4
3,0.04555,0.9756375,-0.16085,4
3,0.0454375,0.974125,-0.163375,4
3,0.0441625,0.97315,-0.1618,4
3,0.044075,0.972425,-0.158425,4
3,0.04455,0.9720375,-0.16455,4
3,0.045475,0.9765625,-0.172125,4
3,0.047475,0.9778875,-0.1702625,4
3,0.0458625,0.974475,-0.1630125,4
3,0.0451,0.9718,-0.1609375,4
3,0.04145,0.9738875,-0.1645125,4
3,0.04005,0.9767625,-0.1666875,4
3,0.041,0.9756,-0.1629,4
3,0.0408,0.9729375,-0.1579125,4
3,0.0414888888888888,0.9722111111111112,-0.1604222222222222,4
3,0.0436714285714285,0.9752,-0.1642571428571428,4
3,0.0429777777777777,0.9745777777777778,-0.1651333333333333,4
3,0.042625,0.9734875,-0.16475,4
3,0.0432,0.97325,-0.1646125,4
3,0.0443,0.97365,-0.16735,4
3,0.04675,0.97245,-0.16975,4
3,0.0479625,0.974225,-0.169825,4
3,0.045075,0.9733625,-0.1696875,4
3,0.0438,0.9740625,-0.17065,4
3,0.042825,0.9733125,-0.1675,4
3,0.0442625,0.972625,-0.1645375,4
3,0.0435875,0.9738,-0.16515,4
3,0.0421125,0.974675,-0.1665375,4
3,0.0404125,0.9738625,-0.1650625,4
3,0.0435888888888888,0.9744333333333332,-0.1667333333333333,4
3,0.0436285714285714,0.9754,-0.1670428571428571,4
3,0.0457333333333333,0.9753666666666666,-0.1677,4
3,0.0431,0.9742,-0.1659999999999999,4
3,0.0421777777777777,0.9749111111111112,-0.1658555555555555,4
3,0.0420875,0.97455,-0.1662,4
3,0.0442714285714285,0.9754714285714284,-0.1688714285714285,4
3,0.0446222222222222,0.9747111111111112,-0.1715555555555555,4
3,0.0444,0.97545,-0.1704999999999999,4
