Person,gFx,gFy,gFz,Label
3,0.1678,0.8122875,-0.185375,1
3,0.031675,0.758075,-0.1342625,1
3,-0.0576375,0.7444375,-0.191275,1
3,-0.09025,0.7619125,-0.2445875,1
3,-0.0859125,0.7863625,-0.292475,1
3,-0.055325,0.8086125,-0.3095124999999999,1
3,-0.0186875,0.8275125,-0.304875,1
3,-0.0216,0.8462500000000001,-0.27465,1
3,-0.0512666666666666,0.8749,-0.2285555555555555,1
3,-0.028875,0.9227375,-0.212475,1
3,0.0065875,0.9904,-0.2236375,1
3,0.0030714285714285,1.0096857142857143,-0.2129428571428571,1
3,-0.0472375,0.9867125,-0.1716625,1
3,-0.1462555555555555,0.9526777777777776,-0.1142111111111111,1
3,-0.2471875,0.9610375,-0.0872375,1
3,-0.2322,1.0535375,-0.0733,1
3,-0.13005,1.20275,-0.140875,1
3,-0.0938249999999999,1.1057,-0.1113875,1
3,0.0106624999999999,1.083375,-0.00355,1
3,0.0874375,1.2904624999999998,-0.085375,1
3,0.0582,1.154575,-0.143325,1
3,-0.0717,0.89105,-0.20285,1
3,0.1186625,0.998675,-0.553975,1
3,0.4941,1.1793625,-0.7246375,1
3,0.5748,1.1305375,-0.4825,1
3,0.1977111111111111,0.9868111111111112,-0.2112666666666666,1
3,-0.141425,0.99145,-0.1338625,1
3,-0.1952666666666666,1.05745,-0.2089333333333333,1
3,-0.18541,1.00465,-0.27498,1
3,-0.0672625,0.9453125,-0.28085,1
3,0.0885625,0.8892375,-0.2825625,1
3,0.188275,0.8219,-0.1944875,1
3,0.1576375,0.7797375,-0.0591875,1
3,0.075125,0.788725,0.018675,1
3,0.0541875,0.8200375,-0.0122624999999999,1
3,0.09955,0.8424375000000001,-0.1104125,1
3,0.17495,0.86375,-0.2160625,1
3,0.2112125,0.8790125,-0.207325,1
3,0.2123875,0.862625,-0.1049875,1
3,0.1977125,0.8502625,0.008,1
3,0.1388,0.88275,0.0583749999999999,1
3,0.1011,0.94095,0.0108625,1
3,0.1440499999999999,0.95925,-0.0705166666666666,1
3,0.11872,0.95957,-0.01456,1
3,0.2080333333333333,1.0160333333333331,-0.0630555555555555,1
3,0.2809857142857143,1.0802857142857143,-0.1388714285714285,1
3,0.2288888888888889,1.1594555555555557,-0.0769777777777777,1
3,-0.0094333333333333,1.1506666666666667,0.1120166666666666,1
3,-0.30782,1.37175,0.20263,1
3,-0.0328625,1.340075,-0.16515,1
3,0.1977125,1.154275,-0.4053875,1
3,0.3215625,0.900825,-0.50915,1
3,0.1803666666666666,0.7607666666666667,-0.4308166666666667,1
3,-0.0696799999999999,0.98764,-0.24883,1
3,-0.1056,0.9965375,-0.3053875,1
3,0.1775625,0.9859,-0.390675,1
3,0.313875,1.0539875,-0.3866875,1
3,0.275025,1.057275,-0.3621875,1
3,0.26325,0.951475,-0.295825,1
3,0.2230666666666666,0.84,-0.1813222222222222,1
3,0.147775,0.7740625,-0.1345,1
3,0.0565625,0.756775,-0.1463375,1
3,-0.02294,0.7783,-0.1657,1
3,-0.1036454545454545,0.8088818181818183,-0.1927818181818182,1
3,-0.144575,0.847525,-0.2111125,1
3,-0.1382,0.8497625,-0.2265625,1
3,-0.1086,0.8407625,-0.2144625,1
3,-0.1046,0.8599,-0.17116,1
3,-0.1295545454545454,0.8715181818181819,-0.1210454545454545,1
3,-0.1322125,0.8950875,-0.0963374999999999,1
3,-0.1022875,0.9249125,-0.1201,1
3,-0.0144125,0.9780125,-0.146225,1
3,0.01965,1.0415666666666663,-0.1670833333333333,1
3,-0.00515,1.02673,-0.16641,1
3,-0.093775,0.9547625,-0.1540375,1
3,-0.046125,1.0428125,-0.1689375,1
3,0.0211875,1.1511625,-0.173975,1
3,0.0943125,1.1110125,-0.0935125,1
3,0.2099222222222222,1.3719555555555556,-0.0291,1
3,0.0889142857142857,1.4610571428571428,-0.22,1
3,-0.1120875,1.1383375,-0.259125,1
3,0.0122111111111111,0.9099777777777778,-0.5262444444444445,1
3,0.331625,0.853525,-0.621325,1
3,0.4455,0.9259916666666668,-0.5110666666666667,1
3,0.3214,1.013075,-0.306525,1
3,0.0697,1.0671875,-0.2435375,1
3,-0.07605,1.066475,-0.251,1
3,-0.0919571428571428,1.0160428571428572,-0.2848,1
