Person,gFx,gFy,gFz,Label
3,0.1600444444444444,0.8856333333333333,-0.1713333333333333,2
3,0.20805,0.8940875,-0.13695,2
3,0.1945375,0.92095,-0.1311875,2
3,0.168525,0.95545,-0.1621125,2
3,0.1631666666666666,0.9569,-0.1889833333333333,2
3,0.1577899999999999,0.95943,-0.18581,2
3,0.166925,0.99025,-0.1631375,2
3,0.1281625,1.0164125,-0.1526125,2
3,0.1434,0.969625,-0.1515,2
3,0.096625,0.9538125,-0.115725,2
3,0.1438625,0.9961125,-0.1865125,2
3,0.21175,1.0143625,-0.28625,2
3,0.185025,1.0509625,-0.2957375,2
3,0.1478,1.1526125,-0.2609875,2
3,0.2121333333333333,1.20365,-0.2838,2
3,0.3051818181818181,1.1423545454545454,-0.2705636363636363,2
3,0.2846,1.073175,-0.1780125,2
3,0.2114125,1.057525,-0.1492125,2
3,0.2108249999999999,1.084975,-0.219075,2
3,0.2489333333333333,1.11005,-0.2927833333333333,2
3,0.27907,1.10006,-0.31025,2
3,0.2724625,1.0612125,-0.3079625,2
3,0.2179875,0.9812625,-0.3284125,2
3,0.1568999999999999,0.8962,-0.345625,2
3,0.111125,0.8250625,-0.3645125,2
3,0.126,0.8154125,-0.36955,2
3,0.11015,0.8784875,-0.387775,2
3,0.089525,0.938825,-0.4148374999999999,2
3,0.125725,0.9503375,-0.3992,2
3,0.1740999999999999,0.9263428571428572,-0.3803571428571429,2
3,0.1829299999999999,0.8934000000000001,-0.37604,2
3,0.1425125,0.881,-0.3747625,2
3,0.1117625,0.8726625,-0.3578125,2
3,0.0783625,0.851725,-0.33815,2
3,0.0441,0.826175,-0.3229125,2
3,0.0234375,0.8155,-0.319725,2
3,0.0416,0.8173874999999999,-0.3296,2
3,0.1001625,0.8042,-0.3262,2
3,0.137925,0.787975,-0.3029125,2
3,0.1118142857142857,0.7786857142857143,-0.2883142857142857,2
3,0.0555,0.7801444444444444,-0.2848444444444444,2
3,0.0016375,0.8131875,-0.301025,2
3,-0.012525,0.8403875000000001,-0.32535,2
3,0.017775,0.84605,-0.325575,2
3,0.0711375,0.8294,-0.3028875,2
3,0.0467875,0.8518625,-0.2521625,2
3,-0.0568624999999999,0.9354125,-0.2465999999999999,2
3,-0.1059875,1.0080875,-0.3268875,2
3,-0.0304125,1.0130125,-0.4146,2
3,0.0526714285714285,0.960442857142857,-0.4058285714285715,2
3,0.07397,0.9279,-0.29652,2
3,0.0448375,0.9365875,-0.225675,2
3,0.01325,0.9618375,-0.25035,2
3,-0.030075,0.971775,-0.2774875,2
3,-0.0554874999999999,0.9626375,-0.2872,2
3,-0.069725,0.945525,-0.2749125,2
3,-0.0855875,0.910575,-0.2486499999999999,2
3,-0.0989625,0.8984375,-0.221575,2
3,-0.09355,0.8912249999999999,-0.2251125,2
3,-0.0745142857142857,0.8828142857142858,-0.2499428571428571,2
3,-0.0378,0.888611111111111,-0.2823555555555555,2
3,-0.00955,0.962125,-0.3017625,2
3,-0.0203375,1.0012625,-0.332375,2
3,-0.032575,1.0149125,-0.3619125,2
3,-0.0051571428571428,1.0133857142857143,-0.3631,2
3,0.01707,0.97913,-0.31632,2
3,-0.1224,0.8877285714285714,-0.2485571428571428,2
3,-0.10995,0.940825,-0.2555125,2
3,-0.1693,1.09725,-0.3251374999999999,2
3,-0.1220333333333333,1.0871333333333333,-0.3850222222222222,2
3,0.0138625,1.0834875,-0.3551375,2
3,-0.0173499999999999,1.0945,-0.3869625,2
3,-0.0702875,1.1327875,-0.426925,2
3,-0.0595125,1.1748875,-0.4717125,2
3,0.0160857142857142,1.1707142857142858,-0.4756571428571429,2
3,0.0475333333333333,1.1071666666666666,-0.4468777777777778,2
3,0.0687125,1.0472875,-0.4188125,2
3,0.1180625,1.0080375,-0.4079,2
3,0.1677,0.9419625,-0.3999125,2
3,0.1698142857142857,0.8697714285714285,-0.3529,2
3,0.1379333333333333,0.8306222222222223,-0.3118444444444444,2
3,0.0855666666666666,0.8436333333333333,-0.2937888888888889,2
3,0.076575,0.878175,-0.3093875,2
3,0.0944,0.8710285714285714,-0.3178999999999999,2
3,0.1062444444444444,0.863,-0.3197222222222222,2
3,0.10285,0.8756125,-0.3038,2
3,0.10465,0.88335,-0.2904375,2
3,0.13005,0.8603125,-0.2920875,2
3,0.1816625,0.8396625,-0.3042625,2
3,0.20985,0.8362,-0.3070875,2
3,0.1806375,0.8619875,-0.2720625,2
3,0.117625,0.8866875000000001,-0.225975,2
3,0.0934875,0.899425,-0.2047625,2
3,0.0690125,0.913875,-0.1903625,2
3,0.035675,0.921925,-0.195975,2
3,0.0165125,0.9393625,-0.2056375,2
3,0.044725,0.9538625,-0.224625,2
3,0.0848375,0.9361625,-0.242125,2
3,0.1099875,0.948675,-0.2376875,2
3,0.1422625,0.9724,-0.2344375,2
3,0.1792111111111111,0.9481777777777778,-0.1968777777777778,2
3,0.2089142857142857,0.9046571428571428,-0.1702857142857143,2
3,0.1905333333333333,0.8558555555555556,-0.1483444444444444,2
3,0.138625,0.8614375,-0.134125,2
3,0.133575,0.8983375,-0.1532875,2
3,0.1434625,0.91955,-0.19175,2
3,0.1751875,0.9164,-0.2186875,2
3,0.211425,0.902775,-0.21725,2
3,0.20535,0.91325,-0.2003375,2
3,0.21605,0.9265375,-0.1895125,2
3,0.199625,0.9239,-0.1654875,2
3,0.188625,0.9270375,-0.162825,2
3,0.187275,0.94025,-0.1739875,2
3,0.205525,0.9568125,-0.18015,2
3,0.1969222222222222,0.962011111111111,-0.1643666666666666,2
3,0.1849285714285714,0.9564,-0.1541714285714285,2
3,0.196825,0.979475,-0.1661125,2
3,0.2043777777777777,1.0193333333333332,-0.1983,2
3,0.2111125,1.0528625,-0.2182,2
3,0.1718375,1.02275,-0.19335,2
3,0.0973285714285714,0.9544428571428571,-0.1208,2
3,0.0760444444444444,0.8469222222222222,-0.0639666666666666,2
3,0.234575,0.73855,-0.105075,2
3,0.373,0.9413125,-0.258975,2
3,0.3566875,1.125325,-0.4266125,2
3,0.133375,1.13295,-0.4073625,2
3,0.078525,1.02805,-0.2688,2
3,0.2610375,0.978825,-0.2096625,2
3,0.328975,1.022875,-0.2326375,2
3,0.2307875,1.0592625,-0.2412625,2
3,0.1653,1.041225,-0.2446375,2
3,0.1719333333333333,1.0314444444444444,-0.2366333333333333,2
3,0.2200714285714285,1.0290142857142857,-0.2102285714285714,2
3,0.2422777777777777,1.0411,-0.2277333333333333,2
3,0.2537142857142857,1.0454428571428571,-0.2753428571428571,2
3,0.2383625,1.0386625,-0.3224625,2
3,0.2074444444444444,1.0073333333333332,-0.3448555555555555,2
3,0.1664624999999999,0.9551625,-0.3346,2
3,0.150525,0.9158,-0.3163249999999999,2
3,0.16625,0.883625,-0.3099874999999999,2
